sessionnat;acam;libelle_acam;departement;domaine;codeqp;libelleqp;cat_cand_exa;libelle_cat_exa;sexe;decision_1;libelle_decision_1;decision_11;libelle_decision_11;effectif
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;B;Bien;;;4
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;C;Assez bien;;;2
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;D;Admis sans mention;;;8
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;P;Passe le second groupe;U;Refusé;1
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;R;Refusé;;;2
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;B;Bien;;;1
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;C;Assez bien;;;4
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;D;Admis sans mention;;;9
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;3
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;R;Refusé;;;1
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;X;Absent;;;2
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;1
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;R;Refusé;;;1
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;A;Très bien;;;1
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;B;Bien;;;4
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;C;Assez bien;;;3
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;D;Admis sans mention;;;7
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;P;Passe le second groupe;U;Refusé;1
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;R;Refusé;;;1
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;X;Absent;;;1
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;B;Bien;;;1
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;D;Admis sans mention;;;1
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;R;Refusé;;;5
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;A;Très bien;;;1109
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;B;Bien;;;1820
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;C;Assez bien;;;1728
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;D;Admis sans mention;;;964
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;D;Admis sans mention;153
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;U;Refusé;60
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;R;Refusé;;;54
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;S;Hors champ;;;4
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;Y;TB avec félicitations;;;139
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;A;Très bien;;;622
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;B;Bien;;;1247
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;C;Assez bien;;;1504
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;D;Admis sans mention;;;1017
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;D;Admis sans mention;176
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;U;Refusé;78
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;R;Refusé;;;53
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;S;Hors champ;;;2
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;Y;TB avec félicitations;;;75
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;A;Très bien;;;1015
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;B;Bien;;;1750
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;C;Assez bien;;;1611
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;D;Admis sans mention;;;955
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;D;Admis sans mention;158
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;U;Refusé;73
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;R;Refusé;;;70
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;S;Hors champ;;;3
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;Y;TB avec félicitations;;;135
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;A;Très bien;;;462
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;B;Bien;;;1143
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;C;Assez bien;;;1483
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;D;Admis sans mention;;;1188
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;D;Admis sans mention;252
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;U;Refusé;163
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;R;Refusé;;;128
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;Y;TB avec félicitations;;;55
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;A;Très bien;;;693
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;B;Bien;;;1447
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;C;Assez bien;;;1460
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;D;Admis sans mention;;;1046
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;175
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;U;Refusé;93
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;R;Refusé;;;64
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;S;Hors champ;;;6
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;Y;TB avec félicitations;;;100
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;A;Très bien;;;366
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;B;Bien;;;783
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;C;Assez bien;;;1226
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;D;Admis sans mention;;;978
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;210
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;U;Refusé;97
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;R;Refusé;;;86
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;S;Hors champ;;;2
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;Y;TB avec félicitations;;;46
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;A;Très bien;;;653
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;B;Bien;;;1401
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;C;Assez bien;;;1534
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;D;Admis sans mention;;;1064
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;200
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;U;Refusé;102
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;R;Refusé;;;82
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;Y;TB avec félicitations;;;68
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;A;Très bien;;;312
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;B;Bien;;;723
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;C;Assez bien;;;1130
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;D;Admis sans mention;;;1031
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;293
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;U;Refusé;171
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;R;Refusé;;;146
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;S;Hors champ;;;1
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;Y;TB avec félicitations;;;35
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;A;Très bien;;;16
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;B;Bien;;;17
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;C;Assez bien;;;15
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;D;Admis sans mention;;;12
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;P;Passe le second groupe;D;Admis sans mention;2
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;P;Passe le second groupe;U;Refusé;4
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;R;Refusé;;;6
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;X;Absent;;;22
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;Y;TB avec félicitations;;;1
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;A;Très bien;;;4
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;B;Bien;;;6
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;C;Assez bien;;;3
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;D;Admis sans mention;;;7
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;P;Passe le second groupe;D;Admis sans mention;1
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;P;Passe le second groupe;U;Refusé;3
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;R;Refusé;;;11
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;X;Absent;;;24
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;A;Très bien;;;14
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;B;Bien;;;22
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;C;Assez bien;;;6
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;D;Admis sans mention;;;13
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;P;Passe le second groupe;D;Admis sans mention;3
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;P;Passe le second groupe;U;Refusé;2
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;R;Refusé;;;18
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;X;Absent;;;26
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;Y;TB avec félicitations;;;1
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;A;Très bien;;;1
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;B;Bien;;;1
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;C;Assez bien;;;1
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;D;Admis sans mention;;;3
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;P;Passe le second groupe;D;Admis sans mention;2
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;P;Passe le second groupe;U;Refusé;4
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;R;Refusé;;;12
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;S;Hors champ;;;1
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;X;Absent;;;33
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;A;Très bien;;;12
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;B;Bien;;;22
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;C;Assez bien;;;19
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;D;Admis sans mention;;;16
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;P;Passe le second groupe;D;Admis sans mention;4
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;P;Passe le second groupe;U;Refusé;6
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;R;Refusé;;;7
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;S;Hors champ;;;1
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;X;Absent;;;20
2022;25;Versailles;78;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;Y;TB avec félicitations;;;1
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;A;Très bien;;;2
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;B;Bien;;;2
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;C;Assez bien;;;2
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;D;Admis sans mention;;;4
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;P;Passe le second groupe;D;Admis sans mention;6
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;P;Passe le second groupe;U;Refusé;2
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;R;Refusé;;;12
2022;25;Versailles;91;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;X;Absent;;;25
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;A;Très bien;;;9
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;B;Bien;;;8
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;C;Assez bien;;;12
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;D;Admis sans mention;;;12
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;P;Passe le second groupe;D;Admis sans mention;6
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;R;Refusé;;;13
2022;25;Versailles;92;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;X;Absent;;;36
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;B;Bien;;;1
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;C;Assez bien;;;3
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;D;Admis sans mention;;;9
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;P;Passe le second groupe;D;Admis sans mention;5
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;P;Passe le second groupe;U;Refusé;1
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;R;Refusé;;;19
2022;25;Versailles;95;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;X;Absent;;;31
2022;27;Corse;02A;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;D;Admis sans mention;;;1
2022;27;Corse;02A;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;P;Passe le second groupe;D;Admis sans mention;1
2022;27;Corse;02B;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;D;Admis sans mention;;;1
2022;27;Corse;02B;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;P;Passe le second groupe;D;Admis sans mention;1
2022;27;Corse;02B;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;P;Passe le second groupe;U;Refusé;1
2022;27;Corse;02B;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;R;Refusé;;;2
2022;27;Corse;02A;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;C;Assez bien;;;1
2022;27;Corse;02B;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;C;Assez bien;;;1
2022;27;Corse;02B;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;D;Admis sans mention;;;1
2022;27;Corse;02A;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;A;Très bien;;;50
2022;27;Corse;02A;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;B;Bien;;;124
2022;27;Corse;02A;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;C;Assez bien;;;121
2022;27;Corse;02A;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;D;Admis sans mention;;;52
2022;27;Corse;02A;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;D;Admis sans mention;13
2022;27;Corse;02A;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;U;Refusé;2
2022;27;Corse;02A;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;R;Refusé;;;7
2022;27;Corse;02A;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;Y;TB avec félicitations;;;8
2022;27;Corse;02B;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;A;Très bien;;;56
2022;27;Corse;02B;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;B;Bien;;;103
2022;27;Corse;02B;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;C;Assez bien;;;119
2022;27;Corse;02B;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;D;Admis sans mention;;;97
2022;27;Corse;02B;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;D;Admis sans mention;12
2022;27;Corse;02B;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;U;Refusé;6
2022;27;Corse;02B;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;R;Refusé;;;5
2022;27;Corse;02B;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;Y;TB avec félicitations;;;10
2022;27;Corse;02A;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;A;Très bien;;;35
2022;27;Corse;02A;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;B;Bien;;;68
2022;27;Corse;02A;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;C;Assez bien;;;97
2022;27;Corse;02A;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;D;Admis sans mention;;;67
2022;27;Corse;02A;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;8
2022;27;Corse;02A;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;U;Refusé;3
2022;27;Corse;02A;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;R;Refusé;;;5
2022;27;Corse;02A;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;Y;TB avec félicitations;;;4
2022;27;Corse;02B;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;A;Très bien;;;37
2022;27;Corse;02B;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;B;Bien;;;69
2022;27;Corse;02B;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;C;Assez bien;;;115
2022;27;Corse;02B;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;D;Admis sans mention;;;58
2022;27;Corse;02B;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;15
2022;27;Corse;02B;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;U;Refusé;7
2022;27;Corse;02B;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;R;Refusé;;;10
2022;27;Corse;02B;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;Y;TB avec félicitations;;;9
2022;27;Corse;02A;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;C;Assez bien;;;1
2022;27;Corse;02A;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;Y;TB avec félicitations;;;1
2022;27;Corse;02B;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;D;Admis sans mention;;;1
2022;27;Corse;02B;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;P;Passe le second groupe;D;Admis sans mention;1
2022;27;Corse;02B;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;X;Absent;;;2
2022;27;Corse;02A;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;D;Admis sans mention;;;1
2022;27;Corse;02A;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;R;Refusé;;;1
2022;27;Corse;02A;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;X;Absent;;;1
2022;27;Corse;02B;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;A;Très bien;;;1
2022;27;Corse;02B;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;P;Passe le second groupe;D;Admis sans mention;1
2022;27;Corse;02B;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;R;Refusé;;;1
2022;28;La Réunion;974;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;A;Très bien;;;1
2022;28;La Réunion;974;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;B;Bien;;;1
2022;28;La Réunion;974;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;C;Assez bien;;;3
2022;28;La Réunion;974;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;D;Admis sans mention;;;4
2022;28;La Réunion;974;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;R;Refusé;;;2
2022;28;La Réunion;974;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;A;Très bien;;;1
2022;28;La Réunion;974;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;D;Admis sans mention;;;2
2022;28;La Réunion;974;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;1
2022;28;La Réunion;974;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;P;Passe le second groupe;U;Refusé;1
2022;28;La Réunion;974;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;R;Refusé;;;2
2022;28;La Réunion;974;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;X;Absent;;;1
2022;28;La Réunion;974;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;A;Très bien;;;406
2022;28;La Réunion;974;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;B;Bien;;;787
2022;28;La Réunion;974;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;C;Assez bien;;;902
2022;28;La Réunion;974;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;D;Admis sans mention;;;641
2022;28;La Réunion;974;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;D;Admis sans mention;146
2022;28;La Réunion;974;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;U;Refusé;58
2022;28;La Réunion;974;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;R;Refusé;;;53
2022;28;La Réunion;974;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;S;Hors champ;;;1
2022;28;La Réunion;974;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;Y;TB avec félicitations;;;102
2022;28;La Réunion;974;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;A;Très bien;;;271
2022;28;La Réunion;974;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;B;Bien;;;477
2022;28;La Réunion;974;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;C;Assez bien;;;605
2022;28;La Réunion;974;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;D;Admis sans mention;;;492
2022;28;La Réunion;974;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;155
